IDSalesDate,SalesDate,SalesPrint,IDMarketer
1564,"07/12/07 00:00:00",0,912
1565,"07/13/07 00:00:00",0,879
1566,"07/13/07 00:00:00",0,880
1567,"07/13/07 00:00:00",0,890
1568,"07/13/07 00:00:00",0,912
1569,"07/14/07 00:00:00",0,879
1570,"07/14/07 00:00:00",0,880
1571,"07/14/07 00:00:00",0,890
1572,"07/14/07 00:00:00",0,912
1573,"07/16/07 00:00:00",0,879
1574,"07/16/07 00:00:00",0,880
1575,"07/16/07 00:00:00",0,890
1576,"07/16/07 00:00:00",0,912
1577,"07/17/07 00:00:00",0,879
1578,"07/17/07 00:00:00",0,880
1579,"07/17/07 00:00:00",0,890
1580,"07/17/07 00:00:00",0,912
1581,"07/18/07 00:00:00",0,879
1582,"07/18/07 00:00:00",0,880
1583,"07/18/07 00:00:00",0,890
1584,"07/18/07 00:00:00",0,912
1585,"07/19/07 00:00:00",0,879
1586,"07/19/07 00:00:00",0,880
1587,"07/19/07 00:00:00",0,890
1588,"07/19/07 00:00:00",0,912
1589,"07/20/07 00:00:00",0,879
1590,"07/20/07 00:00:00",0,880
1591,"07/20/07 00:00:00",0,890
1592,"07/20/07 00:00:00",0,912
1593,"07/21/07 00:00:00",0,879
1594,"07/21/07 00:00:00",0,880
1595,"07/21/07 00:00:00",0,890
1596,"07/21/07 00:00:00",0,912
1597,"07/23/07 00:00:00",0,879
1598,"07/23/07 00:00:00",0,880
1599,"07/23/07 00:00:00",0,890
1600,"07/23/07 00:00:00",0,912
1601,"07/24/07 00:00:00",0,879
1602,"07/24/07 00:00:00",0,880
1603,"07/24/07 00:00:00",0,890
1604,"07/24/07 00:00:00",0,912
1605,"07/25/07 00:00:00",0,879
1606,"07/25/07 00:00:00",0,880
1607,"07/25/07 00:00:00",0,890
1608,"07/25/07 00:00:00",0,912
1609,"07/26/07 00:00:00",0,879
1610,"07/26/07 00:00:00",0,880
1611,"07/26/07 00:00:00",0,890
1612,"07/26/07 00:00:00",0,912
1613,"07/27/07 00:00:00",0,879
1614,"07/27/07 00:00:00",0,880
1615,"07/27/07 00:00:00",0,890
1616,"07/27/07 00:00:00",0,912
1617,"07/28/07 00:00:00",0,879
1618,"07/28/07 00:00:00",0,880
1619,"07/28/07 00:00:00",0,890
1620,"07/28/07 00:00:00",0,912
1621,"07/30/07 00:00:00",0,879
1622,"07/30/07 00:00:00",0,880
1623,"07/30/07 00:00:00",0,890
1624,"07/30/07 00:00:00",0,912
1625,"07/31/07 00:00:00",0,879
1626,"07/31/07 00:00:00",0,880
1627,"07/31/07 00:00:00",0,890
1628,"07/31/07 00:00:00",0,912
1629,"08/01/07 00:00:00",0,879
1630,"08/01/07 00:00:00",0,880
1631,"08/01/07 00:00:00",0,890
1632,"08/01/07 00:00:00",0,912
1633,"08/02/07 00:00:00",0,879
1634,"08/02/07 00:00:00",0,880
1635,"08/02/07 00:00:00",0,890
1636,"08/02/07 00:00:00",0,912
1637,"08/03/07 00:00:00",0,879
1638,"08/03/07 00:00:00",0,880
1639,"08/03/07 00:00:00",0,890
1640,"08/03/07 00:00:00",0,912
1641,"08/04/07 00:00:00",0,879
1642,"08/04/07 00:00:00",0,880
1643,"08/04/07 00:00:00",0,890
1644,"08/04/07 00:00:00",0,912
1645,"08/06/07 00:00:00",0,879
1646,"08/06/07 00:00:00",0,880
1647,"08/06/07 00:00:00",0,890
1648,"08/06/07 00:00:00",0,912
1649,"08/07/07 00:00:00",0,879
1650,"08/07/07 00:00:00",0,880
1651,"08/07/07 00:00:00",0,890
1652,"08/07/07 00:00:00",0,912
1653,"08/08/07 00:00:00",0,879
1654,"08/08/07 00:00:00",0,880
1655,"08/08/07 00:00:00",0,890
1656,"08/08/07 00:00:00",0,912
1657,"08/09/07 00:00:00",0,879
1658,"08/09/07 00:00:00",0,880
1659,"08/09/07 00:00:00",0,890
1660,"08/09/07 00:00:00",0,912
1661,"08/10/07 00:00:00",0,879
1662,"08/10/07 00:00:00",0,880
1663,"08/10/07 00:00:00",0,890
1664,"08/10/07 00:00:00",0,912
1665,"08/11/07 00:00:00",0,879
1666,"08/11/07 00:00:00",0,880
1667,"08/11/07 00:00:00",0,890
1668,"08/11/07 00:00:00",0,912
1669,"08/13/07 00:00:00",0,879
1670,"08/13/07 00:00:00",0,880
1671,"08/13/07 00:00:00",0,890
1672,"08/13/07 00:00:00",0,912
1673,"08/14/07 00:00:00",0,879
1674,"08/14/07 00:00:00",0,880
1675,"08/14/07 00:00:00",0,890
1676,"08/14/07 00:00:00",0,912
1677,"08/16/07 00:00:00",0,879
1678,"08/16/07 00:00:00",0,880
1679,"08/16/07 00:00:00",0,890
1680,"08/16/07 00:00:00",0,912
1681,"08/17/07 00:00:00",0,879
1682,"08/17/07 00:00:00",0,880
1683,"08/17/07 00:00:00",0,890
1684,"08/17/07 00:00:00",0,912
1685,"08/18/07 00:00:00",0,879
1686,"08/18/07 00:00:00",0,880
1687,"08/18/07 00:00:00",0,890
1688,"08/18/07 00:00:00",0,912
1689,"08/20/07 00:00:00",0,879
1690,"08/20/07 00:00:00",0,880
1691,"08/20/07 00:00:00",0,890
1692,"08/20/07 00:00:00",0,912
1693,"08/21/07 00:00:00",0,879
1694,"08/21/07 00:00:00",0,880
1695,"08/21/07 00:00:00",0,890
1696,"08/21/07 00:00:00",0,912
1697,"08/22/07 00:00:00",0,879
1698,"08/22/07 00:00:00",0,880
1699,"08/22/07 00:00:00",0,890
1700,"08/22/07 00:00:00",0,912
1701,"08/23/07 00:00:00",0,879
1702,"08/23/07 00:00:00",0,880
1703,"08/23/07 00:00:00",0,890
1704,"08/23/07 00:00:00",0,912
1705,"08/24/07 00:00:00",0,879
1706,"08/24/07 00:00:00",0,880
1707,"08/24/07 00:00:00",0,890
1708,"08/24/07 00:00:00",0,912
1709,"08/25/07 00:00:00",0,879
1710,"08/25/07 00:00:00",0,880
1711,"08/25/07 00:00:00",0,890
1712,"08/25/07 00:00:00",0,912
1713,"08/27/07 00:00:00",0,879
1714,"08/27/07 00:00:00",0,880
1715,"08/27/07 00:00:00",0,890
1716,"08/27/07 00:00:00",0,912
1717,"08/28/07 00:00:00",0,879
1718,"08/28/07 00:00:00",0,880
1719,"08/28/07 00:00:00",0,890
1720,"08/28/07 00:00:00",0,924
1721,"08/28/07 00:00:00",0,912
1722,"08/29/07 00:00:00",0,879
1723,"08/29/07 00:00:00",0,880
1724,"08/29/07 00:00:00",0,890
1725,"08/29/07 00:00:00",0,924
1726,"08/29/07 00:00:00",0,912
1727,"08/30/07 00:00:00",0,879
1728,"08/30/07 00:00:00",0,880
1729,"08/30/07 00:00:00",0,890
1730,"08/30/07 00:00:00",0,924
1731,"08/30/07 00:00:00",0,912
1732,"08/31/07 00:00:00",0,879
1733,"08/31/07 00:00:00",0,880
1734,"08/31/07 00:00:00",0,890
1735,"08/31/07 00:00:00",0,924
1736,"08/31/07 00:00:00",0,912
1737,"09/01/07 00:00:00",0,879
1738,"09/01/07 00:00:00",0,880
1739,"09/01/07 00:00:00",0,890
1740,"09/01/07 00:00:00",0,912
1741,"09/01/07 00:00:00",0,924
1742,"09/03/07 00:00:00",0,879
1743,"09/03/07 00:00:00",0,880
1744,"09/03/07 00:00:00",0,890
1745,"09/03/07 00:00:00",0,924
1746,"09/03/07 00:00:00",0,912
1747,"09/04/07 00:00:00",0,879
1748,"09/04/07 00:00:00",0,890
1749,"09/04/07 00:00:00",0,880
1750,"09/04/07 00:00:00",0,924
1751,"09/04/07 00:00:00",0,912
1752,"09/05/07 00:00:00",0,879
1753,"09/05/07 00:00:00",0,880
1754,"09/05/07 00:00:00",0,890
1755,"09/05/07 00:00:00",0,924
1756,"09/05/07 00:00:00",0,912
1757,"09/06/07 00:00:00",0,879
1758,"09/06/07 00:00:00",0,880
1759,"09/06/07 00:00:00",0,890
1760,"09/06/07 00:00:00",0,924
1761,"09/06/07 00:00:00",0,912
1762,"09/07/07 00:00:00",0,879
1763,"09/07/07 00:00:00",0,880
1764,"09/07/07 00:00:00",0,890
1765,"09/07/07 00:00:00",0,924
1766,"09/07/07 00:00:00",0,912
1767,"09/08/07 00:00:00",0,879
1768,"09/08/07 00:00:00",0,880
1769,"09/08/07 00:00:00",0,890
1770,"09/08/07 00:00:00",0,924
1771,"09/08/07 00:00:00",0,912
1772,"09/10/07 00:00:00",0,879
1773,"09/10/07 00:00:00",0,880
1774,"09/10/07 00:00:00",0,890
1775,"09/10/07 00:00:00",0,924
1776,"09/10/07 00:00:00",0,912
1777,"09/11/07 00:00:00",0,879
1778,"09/11/07 00:00:00",0,880
1779,"09/11/07 00:00:00",0,890
1780,"09/11/07 00:00:00",0,924
1781,"09/11/07 00:00:00",0,912
1782,"09/12/07 00:00:00",0,879
1783,"09/12/07 00:00:00",0,880
1784,"09/12/07 00:00:00",0,890
1785,"09/12/07 00:00:00",0,924
1786,"09/12/07 00:00:00",0,912
1787,"09/13/07 00:00:00",0,879
1788,"09/13/07 00:00:00",0,880
1789,"09/13/07 00:00:00",0,890
1790,"09/13/07 00:00:00",0,924
1791,"09/13/07 00:00:00",0,912
1792,"09/14/07 00:00:00",0,879
1793,"09/14/07 00:00:00",0,880
1794,"09/14/07 00:00:00",0,890
1795,"09/14/07 00:00:00",0,924
1796,"09/14/07 00:00:00",0,912
1797,"09/15/07 00:00:00",0,879
1798,"09/15/07 00:00:00",0,880
1799,"09/15/07 00:00:00",0,890
1800,"09/15/07 00:00:00",0,924
1801,"09/15/07 00:00:00",0,912
1802,"09/17/07 00:00:00",0,879
1803,"09/17/07 00:00:00",0,880
1804,"09/17/07 00:00:00",0,890
1805,"09/17/07 00:00:00",0,924
1806,"09/17/07 00:00:00",0,912
1807,"09/18/07 00:00:00",0,879
1808,"09/18/07 00:00:00",0,880
1809,"09/18/07 00:00:00",0,890
1810,"09/18/07 00:00:00",0,924
1811,"09/18/07 00:00:00",0,912
1812,"09/19/07 00:00:00",0,879
1813,"09/19/07 00:00:00",0,880
1814,"09/19/07 00:00:00",0,890
1815,"09/19/07 00:00:00",0,924
1816,"09/19/07 00:00:00",0,912
1817,"09/20/07 00:00:00",0,879
1818,"09/20/07 00:00:00",0,880
1819,"09/20/07 00:00:00",0,890
1820,"09/20/07 00:00:00",0,924
1821,"09/20/07 00:00:00",0,912
1822,"09/21/07 00:00:00",0,879
1823,"09/21/07 00:00:00",0,880
1824,"09/21/07 00:00:00",0,890
1825,"09/21/07 00:00:00",0,924
1827,"09/21/07 00:00:00",0,912
1828,"09/22/07 00:00:00",0,879
1829,"09/22/07 00:00:00",0,880
1830,"09/22/07 00:00:00",0,890
1831,"09/22/07 00:00:00",0,924
1832,"09/22/07 00:00:00",0,912
1833,"09/24/07 00:00:00",0,879
1834,"09/24/07 00:00:00",0,880
1835,"09/24/07 00:00:00",0,890
1836,"09/24/07 00:00:00",0,924
1837,"09/24/07 00:00:00",0,912
1838,"09/25/07 00:00:00",0,879
1839,"09/25/07 00:00:00",0,880
1840,"09/25/07 00:00:00",0,924
1841,"09/25/07 00:00:00",0,890
1842,"09/25/07 00:00:00",0,912
1843,"09/26/07 00:00:00",0,879
1844,"09/26/07 00:00:00",0,880
1845,"09/26/07 00:00:00",0,890
1846,"09/26/07 00:00:00",0,924
1847,"09/26/07 00:00:00",0,912
1848,"09/27/07 00:00:00",0,879
1849,"09/27/07 00:00:00",0,880
1850,"09/27/07 00:00:00",0,924
1851,"09/27/07 00:00:00",0,890
1852,"09/27/07 00:00:00",0,912
1853,"09/28/07 00:00:00",0,879
1854,"09/28/07 00:00:00",0,880
1855,"09/28/07 00:00:00",0,890
1856,"09/28/07 00:00:00",0,924
1857,"09/28/07 00:00:00",0,912
1858,"09/29/07 00:00:00",0,879
1859,"09/29/07 00:00:00",0,880
1861,"09/29/07 00:00:00",0,890
1862,"09/29/07 00:00:00",0,924
1863,"09/29/07 00:00:00",0,912
1864,"10/01/07 00:00:00",0,879
1865,"10/01/07 00:00:00",0,880
1866,"10/01/07 00:00:00",0,890
1867,"10/01/07 00:00:00",0,924
1868,"10/01/07 00:00:00",0,912
1869,"10/02/07 00:00:00",0,879
1870,"10/02/07 00:00:00",0,880
1871,"10/02/07 00:00:00",0,890
1872,"10/02/07 00:00:00",0,924
1873,"10/02/07 00:00:00",0,912
1874,"10/03/07 00:00:00",0,879
1875,"10/03/07 00:00:00",0,880
1876,"10/03/07 00:00:00",0,890
1877,"10/03/07 00:00:00",0,924
1878,"10/03/07 00:00:00",0,912
1879,"10/04/07 00:00:00",0,879
1880,"10/04/07 00:00:00",0,880
1881,"10/04/07 00:00:00",0,890
1882,"10/04/07 00:00:00",0,924
1883,"10/04/07 00:00:00",0,912
1884,"10/05/07 00:00:00",0,879
1885,"10/05/07 00:00:00",0,880
1886,"10/05/07 00:00:00",0,890
1887,"10/05/07 00:00:00",0,924
1888,"10/05/07 00:00:00",0,912
1889,"10/06/07 00:00:00",0,879
1890,"10/06/07 00:00:00",0,880
1891,"10/06/07 00:00:00",0,890
1892,"10/06/07 00:00:00",0,924
1893,"10/06/07 00:00:00",0,912
1894,"10/08/07 00:00:00",0,879
1895,"10/08/07 00:00:00",0,880
1896,"10/08/07 00:00:00",0,890
1897,"10/08/07 00:00:00",0,924
1898,"10/08/07 00:00:00",0,912
1899,"10/09/07 00:00:00",0,879
1900,"10/09/07 00:00:00",0,880
1901,"10/09/07 00:00:00",0,890
1902,"10/09/07 00:00:00",0,924
1903,"10/09/07 00:00:00",0,912
1904,"10/10/07 00:00:00",0,879
1905,"10/10/07 00:00:00",0,880
1906,"10/10/07 00:00:00",0,890
1907,"10/10/07 00:00:00",0,924
1908,"10/10/07 00:00:00",0,912
1910,"10/11/07 00:00:00",0,879
1911,"10/11/07 00:00:00",0,880
1912,"10/11/07 00:00:00",0,890
1913,"10/11/07 00:00:00",0,924
1914,"10/11/07 00:00:00",0,912
1915,"10/12/07 00:00:00",0,879
1916,"10/12/07 00:00:00",0,880
1917,"10/12/07 00:00:00",0,890
1918,"10/12/07 00:00:00",0,924
1919,"10/12/07 00:00:00",0,912
1921,"10/13/07 00:00:00",0,879
1922,"10/13/07 00:00:00",0,880
1923,"10/13/07 00:00:00",0,890
1924,"10/13/07 00:00:00",0,924
1925,"10/13/07 00:00:00",0,912
1926,"10/15/07 00:00:00",0,879
1927,"10/15/07 00:00:00",0,880
1928,"10/15/07 00:00:00",0,890
1929,"10/15/07 00:00:00",0,924
1930,"10/15/07 00:00:00",0,912
1931,"10/16/07 00:00:00",0,890
1932,"10/16/07 00:00:00",0,912
1933,"10/17/07 00:00:00",0,879
1934,"10/17/07 00:00:00",0,880
1935,"10/17/07 00:00:00",0,890
1936,"10/17/07 00:00:00",0,924
1937,"10/17/07 00:00:00",0,912
1938,"10/18/07 00:00:00",0,879
1939,"10/18/07 00:00:00",0,880
1940,"10/18/07 00:00:00",0,890
1941,"10/18/07 00:00:00",0,924
1942,"10/18/07 00:00:00",0,912
1943,"10/19/07 00:00:00",0,879
1944,"10/19/07 00:00:00",0,880
1945,"10/19/07 00:00:00",0,890
1946,"10/19/07 00:00:00",0,924
1947,"10/19/07 00:00:00",0,912
1948,"10/20/07 00:00:00",0,879
1949,"10/20/07 00:00:00",0,880
1950,"10/20/07 00:00:00",0,890
1951,"10/20/07 00:00:00",0,924
1952,"10/20/07 00:00:00",0,912
1953,"10/22/07 00:00:00",0,879
1954,"10/22/07 00:00:00",0,880
1955,"10/22/07 00:00:00",0,890
1956,"10/22/07 00:00:00",0,924
1957,"10/22/07 00:00:00",0,912
1958,"10/23/07 00:00:00",0,879
1959,"10/23/07 00:00:00",0,880
1960,"10/23/07 00:00:00",0,890
1961,"10/23/07 00:00:00",0,924
1962,"10/23/07 00:00:00",0,912
1963,"10/24/07 00:00:00",0,879
1964,"10/24/07 00:00:00",0,880
1965,"10/24/07 00:00:00",0,924
1966,"10/24/07 00:00:00",0,890
1967,"10/24/07 00:00:00",0,912
1968,"10/25/07 00:00:00",0,879
1969,"10/25/07 00:00:00",0,880
1970,"10/25/07 00:00:00",0,890
1971,"10/25/07 00:00:00",0,924
1972,"10/25/07 00:00:00",0,912
1973,"10/26/07 00:00:00",0,879
1974,"10/26/07 00:00:00",0,880
1975,"10/26/07 00:00:00",0,890
1976,"10/26/07 00:00:00",0,924
1977,"10/26/07 00:00:00",0,912
1978,"10/27/07 00:00:00",0,879
1979,"10/27/07 00:00:00",0,880
1980,"10/27/07 00:00:00",0,890
1981,"10/27/07 00:00:00",0,924
1982,"10/27/07 00:00:00",0,912
1983,"10/29/07 00:00:00",0,879
1984,"10/29/07 00:00:00",0,880
1985,"10/29/07 00:00:00",0,890
1986,"10/29/07 00:00:00",0,924
1987,"10/29/07 00:00:00",0,912
1988,"10/30/07 00:00:00",0,879
1989,"10/30/07 00:00:00",0,880
1990,"10/30/07 00:00:00",0,890
1991,"10/30/07 00:00:00",0,924
1992,"10/30/07 00:00:00",0,912
1993,"10/31/07 00:00:00",0,879
1994,"10/31/07 00:00:00",0,880
1995,"10/31/07 00:00:00",0,890
1996,"10/31/07 00:00:00",0,924
1997,"10/31/07 00:00:00",0,912
1998,"11/01/07 00:00:00",0,879
1999,"11/01/07 00:00:00",0,880
2000,"11/01/07 00:00:00",0,890
2001,"11/01/07 00:00:00",0,924
2002,"11/01/07 00:00:00",0,912
2003,"11/02/07 00:00:00",0,879
2004,"11/02/07 00:00:00",0,880
2005,"11/02/07 00:00:00",0,890
2006,"11/02/07 00:00:00",0,924
2007,"11/02/07 00:00:00",0,912
2008,"11/03/07 00:00:00",0,879
2009,"11/03/07 00:00:00",0,880
2010,"11/03/07 00:00:00",0,890
2011,"11/03/07 00:00:00",0,924
2012,"11/03/07 00:00:00",0,912
2013,"11/05/07 00:00:00",0,879
2014,"11/05/07 00:00:00",0,880
2015,"11/05/07 00:00:00",0,890
2016,"11/05/07 00:00:00",0,924
2017,"11/05/07 00:00:00",0,912
2018,"11/06/07 00:00:00",0,879
2019,"11/06/07 00:00:00",0,880
2020,"11/06/07 00:00:00",0,890
2021,"11/06/07 00:00:00",0,924
2022,"11/06/07 00:00:00",0,912
2023,"11/07/07 00:00:00",0,879
2024,"11/07/07 00:00:00",0,880
2025,"11/07/07 00:00:00",0,890
2026,"11/07/07 00:00:00",0,924
2027,"11/07/07 00:00:00",0,912
2028,"11/08/07 00:00:00",0,879
2029,"11/08/07 00:00:00",0,880
2030,"11/08/07 00:00:00",0,890
2031,"11/08/07 00:00:00",0,924
2032,"11/08/07 00:00:00",0,912
2033,"11/09/07 00:00:00",0,879
2034,"11/09/07 00:00:00",0,880
2035,"11/09/07 00:00:00",0,890
2036,"11/09/07 00:00:00",0,924
2037,"11/09/07 00:00:00",0,912
2038,"11/10/07 00:00:00",0,879
2039,"11/10/07 00:00:00",0,880
2040,"11/10/07 00:00:00",0,890
2041,"11/10/07 00:00:00",0,924
2042,"11/10/07 00:00:00",0,912
2043,"11/12/07 00:00:00",0,879
2044,"11/12/07 00:00:00",0,880
2045,"11/12/07 00:00:00",0,890
2046,"11/12/07 00:00:00",0,924
2047,"11/12/07 00:00:00",0,912
2048,"11/13/07 00:00:00",0,879
2049,"11/13/07 00:00:00",0,880
2050,"11/13/07 00:00:00",0,890
2051,"11/13/07 00:00:00",0,924
2052,"11/13/07 00:00:00",0,912
2053,"11/14/07 00:00:00",0,879
2054,"11/14/07 00:00:00",0,880
2055,"11/14/07 00:00:00",0,890
2056,"11/14/07 00:00:00",0,924
2057,"11/14/07 00:00:00",0,912
2058,"11/15/07 00:00:00",0,879
2059,"11/15/07 00:00:00",0,880
2060,"11/15/07 00:00:00",0,890
2061,"11/15/07 00:00:00",0,924
2062,"11/15/07 00:00:00",0,912
2063,"11/16/07 00:00:00",0,879
2064,"11/16/07 00:00:00",0,880
2065,"11/16/07 00:00:00",0,890
2066,"11/16/07 00:00:00",0,924
2067,"11/16/07 00:00:00",0,912
2068,"11/17/07 00:00:00",0,879
2069,"11/17/07 00:00:00",0,880
2070,"11/17/07 00:00:00",0,890
2071,"11/17/07 00:00:00",0,924
2072,"11/17/07 00:00:00",0,912
2073,"11/19/07 00:00:00",0,879
2074,"11/19/07 00:00:00",0,880
2075,"11/19/07 00:00:00",0,890
2076,"11/19/07 00:00:00",0,924
2077,"11/19/07 00:00:00",0,912
2078,"11/20/07 00:00:00",0,879
2079,"11/20/07 00:00:00",0,880
2080,"11/20/07 00:00:00",0,890
2081,"11/20/07 00:00:00",0,924
2082,"11/20/07 00:00:00",0,912
2083,"11/21/07 00:00:00",0,879
2084,"11/21/07 00:00:00",0,880
2085,"11/21/07 00:00:00",0,890
2086,"11/21/07 00:00:00",0,924
2087,"11/21/07 00:00:00",0,912
2088,"11/22/07 00:00:00",0,879
2089,"11/22/07 00:00:00",0,880
2090,"11/22/07 00:00:00",0,890
2091,"11/22/07 00:00:00",0,924
2092,"11/22/07 00:00:00",0,912
2093,"11/23/07 00:00:00",0,879
2094,"11/23/07 00:00:00",0,880
2095,"11/23/07 00:00:00",0,890
2096,"11/23/07 00:00:00",0,924
2097,"11/23/07 00:00:00",0,912
2098,"11/24/07 00:00:00",0,879
2099,"11/24/07 00:00:00",0,880
2100,"11/24/07 00:00:00",0,890
2101,"11/24/07 00:00:00",0,924
2102,"11/24/07 00:00:00",0,912
2103,"11/26/07 00:00:00",0,879
2104,"11/26/07 00:00:00",0,880
2105,"11/26/07 00:00:00",0,890
2106,"11/26/07 00:00:00",0,924
2107,"11/26/07 00:00:00",0,912
2108,"11/27/07 00:00:00",0,879
2109,"11/27/07 00:00:00",0,880
2110,"11/27/07 00:00:00",0,890
2111,"11/27/07 00:00:00",0,924
2112,"11/27/07 00:00:00",0,912
2113,"11/28/07 00:00:00",0,879
2114,"11/28/07 00:00:00",0,880
2115,"11/28/07 00:00:00",0,890
2116,"11/28/07 00:00:00",0,924
2117,"11/28/07 00:00:00",0,912
2118,"11/29/07 00:00:00",0,879
2119,"11/29/07 00:00:00",0,880
2120,"11/29/07 00:00:00",0,890
2121,"11/29/07 00:00:00",0,924
2122,"11/29/07 00:00:00",0,912
2123,"11/30/07 00:00:00",0,879
2124,"11/30/07 00:00:00",0,880
2125,"11/30/07 00:00:00",0,890
2126,"11/30/07 00:00:00",0,924
2127,"11/30/07 00:00:00",0,912
2128,"12/01/07 00:00:00",0,879
2129,"12/01/07 00:00:00",0,880
2130,"12/01/07 00:00:00",0,890
2131,"12/01/07 00:00:00",0,924
2132,"12/01/07 00:00:00",0,912
2133,"12/03/07 00:00:00",0,879
2134,"12/03/07 00:00:00",0,880
2135,"12/03/07 00:00:00",0,890
2136,"12/03/07 00:00:00",0,924
2137,"12/03/07 00:00:00",0,912
2138,"12/04/07 00:00:00",0,879
2139,"12/04/07 00:00:00",0,880
2140,"12/04/07 00:00:00",0,890
2141,"12/04/07 00:00:00",0,924
2142,"12/04/07 00:00:00",0,912
2143,"12/05/07 00:00:00",0,879
2144,"12/05/07 00:00:00",0,880
2145,"12/05/07 00:00:00",0,890
2146,"12/05/07 00:00:00",0,924
2147,"12/05/07 00:00:00",0,912
2148,"12/06/07 00:00:00",0,879
2149,"12/06/07 00:00:00",0,880
2150,"12/06/07 00:00:00",0,890
2151,"12/06/07 00:00:00",0,924
2152,"12/06/07 00:00:00",0,912
2153,"12/07/07 00:00:00",0,879
2154,"12/07/07 00:00:00",0,880
2155,"12/07/07 00:00:00",0,890
2156,"12/07/07 00:00:00",0,924
2157,"12/07/07 00:00:00",0,912
2158,"12/08/07 00:00:00",0,879
2159,"12/08/07 00:00:00",0,880
2160,"12/08/07 00:00:00",0,890
2161,"12/08/07 00:00:00",0,924
2162,"12/08/07 00:00:00",0,912
2163,"12/10/07 00:00:00",0,879
2164,"12/10/07 00:00:00",0,880
2165,"12/10/07 00:00:00",0,890
2166,"12/10/07 00:00:00",0,924
2167,"12/11/07 00:00:00",0,879
2168,"12/11/07 00:00:00",0,880
2169,"12/11/07 00:00:00",0,890
2170,"12/11/07 00:00:00",0,924
2171,"12/10/07 00:00:00",0,912
2172,"12/11/07 00:00:00",0,912
2173,"12/12/07 00:00:00",0,879
2174,"12/12/07 00:00:00",0,880
2175,"12/12/07 00:00:00",0,890
2176,"12/12/07 00:00:00",0,924
2177,"12/12/07 00:00:00",0,912
2178,"12/13/07 00:00:00",0,879
2179,"12/13/07 00:00:00",0,880
2180,"12/13/07 00:00:00",0,890
2181,"12/13/07 00:00:00",0,924
2182,"12/13/07 00:00:00",0,912
2183,"12/14/07 00:00:00",0,879
2184,"12/14/07 00:00:00",0,880
2185,"12/14/07 00:00:00",0,890
2186,"12/14/07 00:00:00",0,924
2187,"12/14/07 00:00:00",0,912
2188,"12/15/07 00:00:00",0,879
2189,"12/15/07 00:00:00",0,880
2190,"12/15/07 00:00:00",0,890
2191,"12/15/07 00:00:00",0,924
2192,"12/15/07 00:00:00",0,912
2193,"12/17/07 00:00:00",0,879
2194,"12/17/07 00:00:00",0,880
2195,"12/17/07 00:00:00",0,890
2196,"12/17/07 00:00:00",0,924
2197,"12/18/07 00:00:00",0,879
2198,"12/18/07 00:00:00",0,880
2199,"12/18/07 00:00:00",0,890
2200,"12/18/07 00:00:00",0,924
2201,"12/18/07 00:00:00",0,912
2202,"12/19/07 00:00:00",0,879
2203,"12/19/07 00:00:00",0,880
2204,"12/19/07 00:00:00",0,890
2205,"12/19/07 00:00:00",0,924
2206,"12/19/07 00:00:00",0,912
2207,"12/20/07 00:00:00",0,879
2208,"12/20/07 00:00:00",0,880
2209,"12/20/07 00:00:00",0,890
2210,"12/20/07 00:00:00",0,924
2211,"12/20/07 00:00:00",0,912
2212,"12/21/07 00:00:00",0,879
2213,"12/21/07 00:00:00",0,880
2214,"12/21/07 00:00:00",0,890
2215,"12/21/07 00:00:00",0,924
2216,"12/21/07 00:00:00",0,912
2217,"12/22/07 00:00:00",0,879
2218,"12/22/07 00:00:00",0,880
2219,"12/22/07 00:00:00",0,890
2220,"12/22/07 00:00:00",0,924
2221,"12/22/07 00:00:00",0,912
2222,"12/23/07 00:00:00",0,879
2223,"12/23/07 00:00:00",0,880
2224,"12/23/07 00:00:00",0,890
2225,"12/23/07 00:00:00",0,924
2226,"12/24/07 00:00:00",0,879
2227,"12/24/07 00:00:00",0,880
2228,"12/24/07 00:00:00",0,890
2229,"12/24/07 00:00:00",0,924
2230,"12/24/07 00:00:00",0,912
2231,"12/27/07 00:00:00",0,879
2232,"12/27/07 00:00:00",0,880
2233,"12/27/07 00:00:00",0,890
2234,"12/27/07 00:00:00",0,924
2235,"12/27/07 00:00:00",0,912
2236,"12/28/07 00:00:00",0,879
2237,"12/28/07 00:00:00",0,880
2238,"12/28/07 00:00:00",0,890
2239,"12/28/07 00:00:00",0,924
2240,"12/28/07 00:00:00",0,912
2241,"12/29/07 00:00:00",0,879
2242,"12/29/07 00:00:00",0,880
2243,"12/29/07 00:00:00",0,890
2244,"12/29/07 00:00:00",0,924
2245,"12/29/07 00:00:00",0,912
2246,"12/31/07 00:00:00",0,879
2247,"12/31/07 00:00:00",0,880
2248,"12/31/07 00:00:00",0,890
2249,"12/31/07 00:00:00",0,924
2250,"12/31/07 00:00:00",0,912
2251,"01/03/08 00:00:00",0,879
2252,"01/03/08 00:00:00",0,880
2253,"01/03/08 00:00:00",0,890
2254,"01/03/08 00:00:00",0,924
2255,"01/03/08 00:00:00",0,912
2256,"01/04/08 00:00:00",0,879
2257,"01/04/08 00:00:00",0,880
2258,"01/04/08 00:00:00",0,890
2259,"01/04/08 00:00:00",0,924
2260,"01/04/08 00:00:00",0,912
2261,"01/05/08 00:00:00",0,879
2262,"01/05/08 00:00:00",0,880
2263,"01/05/08 00:00:00",0,890
2264,"01/05/08 00:00:00",0,924
2265,"01/05/08 00:00:00",0,912
